index,action,id_message,id_participant,recipients
2022-11-17 12:43:20.484418+08:00,send notification,jitai_temperature,orenth21,1
2022-11-17 12:43:21.955572+08:00,send notification,jitai_temperature,orenth20,1
2022-11-17 12:58:19.006091+08:00,send notification,jitai_temperature,orenth13,1
2022-11-17 13:28:19.337932+08:00,send notification,jitai_temperature,orenth14,1
2022-11-17 13:43:19.614046+08:00,send notification,jitai_temperature,orenth11,1
2022-11-17 14:28:21.666483+08:00,send notification,jitai_temperature,orenth15,1
2022-11-17 14:58:22.377902+08:00,send notification,jitai_temperature,orenth23,1
2022-11-17 15:43:14.155411+08:00,send notification,jitai_temperature,orenth12,1
2022-11-17 15:43:15.657784+08:00,send notification,jitai_temperature,orenth10,1
2022-11-17 15:43:24.510930+08:00,send notification,jitai_temperature,orenth24,1
2022-11-17 15:58:21.216386+08:00,send notification,jitai_temperature,orenth17,1
2022-11-17 15:58:21.979475+08:00,send notification,jitai_temperature,orenth21,1
2022-11-17 15:58:23.462385+08:00,send notification,jitai_temperature,orenth20,1
2022-11-17 16:13:21.173613+08:00,send notification,jitai_temperature,orenth13,1
2022-11-17 17:13:20.627636+08:00,send notification,jitai_temperature,orenth11,1
2022-11-17 17:13:21.804843+08:00,send notification,jitai_temperature,orenth14,1
2022-11-17 18:13:24.123472+08:00,send notification,jitai_temperature,orenth23,1
2022-11-18 10:58:22.867625+08:00,send notification,jitai_temperature,orenth24,1
2022-11-18 11:13:19.709774+08:00,send notification,jitai_temperature,orenth12,1
2022-11-18 11:58:20.731958+08:00,send notification,jitai_temperature,orenth17,1
2022-11-18 11:58:22.318239+08:00,send notification,jitai_temperature,orenth20,1
2022-11-18 12:28:35.793585+08:00,send notification,jitai_temperature,orenth19,1
2022-11-18 14:13:38.625531+08:00,send notification,jitai_temperature,orenth24,1
2022-11-18 14:28:34.267348+08:00,send notification,jitai_temperature,orenth12,1
2022-11-18 15:58:28.017821+08:00,send notification,jitai_noise,orenth05,1
2022-11-18 15:58:28.774106+08:00,send notification,jitai_noise,orenth01,1
2022-11-18 15:58:31.525968+08:00,send notification,jitai_noise,orenth08,1
2022-11-18 15:58:32.872556+08:00,send notification,jitai_noise,orenth09,1
2022-11-18 17:28:41.905488+08:00,send notification,jitai_temperature,orenth24,1
2022-11-21 10:58:41.355477+08:00,send notification,jitai_temperature,orenth05,1
2022-11-21 10:58:42.804253+08:00,send notification,jitai_temperature,orenth09,1
2022-11-21 10:58:48.427310+08:00,send notification,jitai_temperature,orenth11,1
2022-11-21 10:58:49.217608+08:00,send notification,jitai_temperature,orenth13,1
2022-11-21 10:58:50.104547+08:00,send notification,jitai_temperature,orenth10,1
2022-11-21 10:58:57.414198+08:00,send notification,jitai_temperature,orenth23,1
2022-11-21 10:58:59.396368+08:00,send notification,jitai_temperature,orenth24,1
2022-11-21 11:13:48.053868+08:00,send notification,jitai_temperature,orenth21,1
2022-11-21 11:13:48.877951+08:00,send notification,jitai_temperature,orenth18,1
2022-11-21 11:28:38.977784+08:00,send notification,jitai_temperature,orenth01,1
2022-11-21 11:28:43.204775+08:00,send notification,jitai_temperature,orenth14,1
2022-11-21 11:28:49.125411+08:00,send notification,jitai_temperature,orenth17,1
2022-11-21 11:28:51.567486+08:00,send notification,jitai_temperature,orenth20,1
2022-11-21 11:28:57.803651+08:00,send notification,jitai_temperature,orenth25,1
2022-11-21 11:43:48.022610+08:00,send notification,jitai_temperature,orenth16,1
2022-11-21 12:43:41.277089+08:00,send notification,jitai_temperature,orenth12,1
2022-11-21 12:43:45.166859+08:00,send notification,jitai_temperature,orenth19,1
2022-11-21 13:28:43.595525+08:00,send notification,jitai_temperature,orenth15,1
2022-11-21 14:13:40.665700+08:00,send notification,jitai_temperature,orenth05,1
2022-11-21 14:13:42.009215+08:00,send notification,jitai_temperature,orenth09,1
2022-11-21 14:13:43.155366+08:00,send notification,jitai_temperature,orenth11,1
2022-11-21 14:13:43.918764+08:00,send notification,jitai_temperature,orenth13,1
2022-11-21 14:13:51.162754+08:00,send notification,jitai_temperature,orenth10,1
2022-11-21 14:13:53.814596+08:00,send notification,jitai_temperature,orenth23,1
2022-11-21 14:13:55.649641+08:00,send notification,jitai_temperature,orenth24,1
2022-11-21 14:28:42.608218+08:00,send notification,jitai_temperature,orenth21,1
2022-11-21 14:43:40.559823+08:00,send notification,jitai_temperature,orenth08,1
2022-11-21 14:43:43.048683+08:00,send notification,jitai_temperature,orenth14,1
2022-11-21 14:43:44.586863+08:00,send notification,jitai_temperature,orenth17,1
2022-11-21 15:13:51.255121+08:00,send notification,jitai_temperature,orenth16,1
2022-11-21 15:13:53.012696+08:00,send notification,jitai_temperature,orenth18,1
2022-11-21 15:13:54.561860+08:00,send notification,jitai_temperature,orenth20,1
2022-11-21 15:13:56.150167+08:00,send notification,jitai_temperature,orenth25,1
2022-11-21 15:58:42.803483+08:00,send notification,jitai_temperature,orenth12,1
2022-11-21 15:58:46.685805+08:00,send notification,jitai_temperature,orenth19,1
2022-11-21 16:43:43.724875+08:00,send notification,jitai_temperature,orenth15,1
2022-11-21 17:28:41.518696+08:00,send notification,jitai_temperature,orenth05,1
2022-11-21 17:28:42.836110+08:00,send notification,jitai_temperature,orenth09,1
2022-11-21 17:28:51.925993+08:00,send notification,jitai_temperature,orenth13,1
2022-11-21 17:28:52.812661+08:00,send notification,jitai_temperature,orenth10,1
2022-11-21 17:28:55.545309+08:00,send notification,jitai_temperature,orenth23,1
2022-11-21 17:29:03.004327+08:00,send notification,jitai_temperature,orenth24,1
